	Classifier	Threshold	FAR	FRR
530	"[[2]
 [5]
 [7]
 [9]]"	18785.43	9.9610468009022e-05	0.1328346811301913
531	"[[ 2]
 [ 5]
 [ 7]
 [10]]"	18395.949999999997	9.9610468009022e-05	0.13058291398249497
532	"[[ 2]
 [ 5]
 [ 7]
 [11]]"	18609.13	9.9610468009022e-05	0.13175774901607565
533	"[[2]
 [5]
 [7]]"	14460.640000000001	9.9610468009022e-05	0.1656321591509859
534	"[[2]
 [5]
 [8]
 [9]]"	18485.129999999997	9.9610468009022e-05	0.1409018816941121
535	"[[ 2]
 [ 5]
 [ 8]
 [10]]"	17687.229999999996	9.9610468009022e-05	0.11229464862642204
536	"[[ 2]
 [ 5]
 [ 8]
 [11]]"	17927.079999999998	9.9610468009022e-05	0.11462473810969043
537	"[[2]
 [5]
 [8]]"	13895.16	9.9610468009022e-05	0.1478725695600243
538	"[[ 2]
 [ 5]
 [ 9]
 [10]]"	17940.770000000004	9.9610468009022e-05	0.11783595386814434
539	"[[ 2]
 [ 5]
 [ 9]
 [11]]"	18166.04	9.9610468009022e-05	0.11985275400912455
540	"[[2]
 [5]
 [9]]"	14109.63	9.9610468009022e-05	0.15570480311722895
541	"[[ 2]
 [ 5]
 [10]
 [11]]"	18378.120000000003	9.9610468009022e-05	0.16144191419788137
542	"[[ 2]
 [ 5]
 [10]]"	13724.43	9.9610468009022e-05	0.15255232911045408
543	"[[ 2]
 [ 5]
 [11]]"	13896.990000000002	9.9610468009022e-05	0.15290477962052829
544	"[[ 2]
 [ 5]
 [12]]"	14635.990000000002	9.9610468009022e-05	0.16150065594956042
545	"[[ 2]
 [ 5]
 [13]]"	14645.51	9.9610468009022e-05	0.17086017505042
546	"[[2]
 [5]]"	9790.09	9.9610468009022e-05	0.21816686573593624
547	"[[2]
 [6]
 [7]
 [8]
 [9]]"	23080.89	9.9610468009022e-05	0.11715063343188895
548	"[[ 2]
 [ 6]
 [ 7]
 [ 8]
 [10]]"	22449.0	9.9610468009022e-05	0.1028568071899904
549	"[[ 2]
 [ 6]
 [ 7]
 [ 8]
 [11]]"	22668.449999999997	9.9610468009022e-05	0.10391415872021303
550	"[[2]
 [6]
 [7]
 [8]]"	18582.72	9.9610468009022e-05	0.12196745706956981
551	"[[ 2]
 [ 6]
 [ 7]
 [ 9]
 [10]]"	22718.89	9.9610468009022e-05	0.10751698615652719
552	"[[ 2]
 [ 6]
 [ 7]
 [ 9]
 [11]]"	22931.1	9.9610468009022e-05	0.10798692016995946
553	"[[2]
 [6]
 [7]
 [9]]"	18820.74	9.9610468009022e-05	0.12666679720389262
554	"[[ 2]
 [ 6]
 [ 7]
 [10]
 [11]]"	23019.61	9.9610468009022e-05	0.1294864012844863
555	"[[ 2]
 [ 6]
 [ 7]
 [10]]"	18519.53	9.9610468009022e-05	0.12846821092204969
556	"[[ 2]
 [ 6]
 [ 7]
 [11]]"	18747.72	9.9610468009022e-05	0.1311507509153923
557	"[[2]
 [6]
 [7]]"	14540.66	9.9610468009022e-05	0.15454954866754125
558	"[[ 2]
 [ 6]
 [ 8]
 [ 9]
 [10]]"	22002.920000000002	9.9610468009022e-05	0.09625815041804546
559	"[[ 2]
 [ 6]
 [ 8]
 [ 9]
 [11]]"	22295.69	9.9610468009022e-05	0.09980223610268059
560	"[[2]
 [6]
 [8]
 [9]]"	18300.260000000002	9.9610468009022e-05	0.12155626480781657
561	"[[ 2]
 [ 6]
 [ 8]
 [10]
 [11]]"	22093.92	9.9610468009022e-05	0.10622466761958842
562	"[[ 2]
 [ 6]
 [ 8]
 [10]]"	17623.280000000002	9.9610468009022e-05	0.10254351784770221
563	"[[ 2]
 [ 6]
 [ 8]
 [11]]"	17844.02	9.9610468009022e-05	0.10375751404906894
564	"[[ 2]
 [ 6]
 [ 8]
 [12]]"	18543.980000000003	9.9610468009022e-05	0.11429186818350923
565	"[[ 2]
 [ 6]
 [ 8]
 [13]]"	18579.149999999998	9.9610468009022e-05	0.11564292847212704
566	"[[2]
 [6]
 [8]]"	13722.220000000001	9.9610468009022e-05	0.12410174071390809
567	"[[ 2]
 [ 6]
 [ 9]
 [10]
 [11]]"	22333.75	9.9610468009022e-05	0.1103953319887999
568	"[[ 2]
 [ 6]
 [ 9]
 [10]]"	17855.32	9.9610468009022e-05	0.10593095886119325
569	"[[ 2]
 [ 6]
 [ 9]
 [11]]"	18078.89	9.9610468009022e-05	0.1068708268880578
570	"[[ 2]
 [ 6]
 [ 9]
 [12]]"	18765.41	9.9610468009022e-05	0.11679818292181472
571	"[[ 2]
 [ 6]
 [ 9]
 [13]]"	18799.58	9.9610468009022e-05	0.1182667267137906
572	"[[2]
 [6]
 [9]]"	13948.03	9.9610468009022e-05	0.12815492157976152
573	"[[ 2]
 [ 6]
 [10]
 [11]]"	18245.64	9.9610468009022e-05	0.13874801746588084
574	"[[ 2]
 [ 6]
 [10]
 [12]]"	18390.370000000003	9.9610468009022e-05	0.11513383329090873
575	"[[ 2]
 [ 6]
 [10]
 [13]]"	18426.89	9.9610468009022e-05	0.11701356934463786
576	"[[ 2]
 [ 6]
 [10]]"	13650.55	9.9610468009022e-05	0.1310136868281412
577	"[[ 2]
 [ 6]
 [11]
 [12]]"	18626.370000000003	9.9610468009022e-05	0.11762056744532122
578	"[[ 2]
 [ 6]
 [11]
 [13]]"	18620.65	9.9610468009022e-05	0.11718979459967496
579	"[[ 2]
 [ 6]
 [11]]"	13855.68	9.9610468009022e-05	0.13310880930469346
580	"[[ 2]
 [ 6]
 [12]]"	14439.25	9.9610468009022e-05	0.13475357835170645
581	"[[ 2]
 [ 6]
 [13]]"	14456.32	9.9610468009022e-05	0.1376515047678722
582	"[[2]
 [6]]"	9610.2	9.9610468009022e-05	0.16083491609719802
583	"[[ 2]
 [ 7]
 [ 8]
 [ 9]
 [10]]"	22132.76	9.9610468009022e-05	0.097139276693231
584	"[[ 2]
 [ 7]
 [ 8]
 [ 9]
 [11]]"	22390.07	9.9610468009022e-05	0.09990013902214565
585	"[[2]
 [7]
 [8]
 [9]]"	18424.23	9.9610468009022e-05	0.12553112333809793
586	"[[ 2]
 [ 7]
 [ 8]
 [10]
 [11]]"	22230.48	9.9610468009022e-05	0.10918133578743318
587	"[[ 2]
 [ 7]
 [ 8]
 [10]]"	17739.94	9.9610468009022e-05	0.10399248105578508
588	"[[ 2]
 [ 7]
 [ 8]
 [11]]"	17921.65	9.9610468009022e-05	0.1033463217873157
589	"[[ 2]
 [ 7]
 [ 8]
 [12]]"	18664.27	9.9610468009022e-05	0.11671986058624269
590	"[[ 2]
 [ 7]
 [ 8]
 [13]]"	18687.12	9.9610468009022e-05	0.1175814062775352
591	"[[2]
 [7]
 [8]]"	13851.0	9.9610468009022e-05	0.12887940318380295
592	"[[ 2]
 [ 7]
 [ 9]
 [10]
 [11]]"	22499.79	9.9610468009022e-05	0.11487928570029958
593	"[[ 2]
 [ 7]
 [ 9]
 [10]]"	17970.199999999997	9.9610468009022e-05	0.10773237257935031
594	"[[ 2]
 [ 7]
 [ 9]
 [11]]"	18201.86	9.9610468009022e-05	0.10953378629750739
595	"[[ 2]
 [ 7]
 [ 9]
 [12]]"	18880.05	9.9610468009022e-05	0.1191086918211901
596	"[[ 2]
 [ 7]
 [ 9]
 [13]]"	18902.829999999998	9.9610468009022e-05	0.12024436568698478
597	"[[2]
 [7]
 [9]]"	14045.7	9.9610468009022e-05	0.13193397427111275
598	"[[ 2]
 [ 7]
 [10]
 [11]]"	18433.350000000002	9.9610468009022e-05	0.14979146678153943
599	"[[ 2]
 [ 7]
 [10]
 [12]]"	18491.16	9.9610468009022e-05	0.11773805094867928
600	"[[ 2]
 [ 7]
 [10]
 [13]]"	18550.699999999997	9.9610468009022e-05	0.12104716962659827
601	"[[ 2]
 [ 7]
 [10]]"	13777.829999999998	9.9610468009022e-05	0.13798437469405336
602	"[[ 2]
 [ 7]
 [11]
 [12]]"	18743.42	9.9610468009022e-05	0.12069471911652406
603	"[[ 2]
 [ 7]
 [11]
 [13]]"	18749.489999999998	9.9610468009022e-05	0.12102758904270525
604	"[[ 2]
 [ 7]
 [11]]"	13951.15	9.9610468009022e-05	0.137338215425584
605	"[[ 2]
 [ 7]
 [12]]"	14555.64	9.9610468009022e-05	0.13945291848602925
606	"[[ 2]
 [ 7]
 [13]]"	14550.89	9.9610468009022e-05	0.14150887979479548
607	"[[2]
 [7]]"	9685.36	9.9610468009022e-05	0.17078185271484797
608	"[[ 2]
 [ 8]
 [ 9]
 [10]
 [11]]"	21930.44	9.9610468009022e-05	0.10722327739813202
609	"[[ 2]
 [ 8]
 [ 9]
 [10]]"	17503.14	9.9610468009022e-05	0.10598970061287227
610	"[[ 2]
 [ 8]
 [ 9]
 [11]]"	17784.299999999996	9.9610468009022e-05	0.11066946016330206
611	"[[ 2]
 [ 8]
 [ 9]
 [12]]"	18566.41	9.9610468009022e-05	0.12457167472734038
612	"[[ 2]
 [ 8]
 [ 9]
 [13]]"	18637.77	9.9610468009022e-05	0.12905562843884005
613	"[[2]
 [8]
 [9]]"	13856.39	9.9610468009022e-05	0.14971314444596737
614	"[[ 2]
 [ 8]
 [10]
 [11]]"	17636.11	9.9610468009022e-05	0.1229464862642204
615	"[[ 2]
 [ 8]
 [10]
 [12]]"	17780.6	9.9610468009022e-05	0.10221064792152101
616	"[[ 2]
 [ 8]
 [10]
 [13]]"	17861.829999999998	9.9610468009022e-05	0.10448199565311038
617	"[[ 2]
 [ 8]
 [10]]"	13059.25	9.9610468009022e-05	0.11427228759961622
618	"[[ 2]
 [ 8]
 [11]
 [12]]"	18053.66	9.9610468009022e-05	0.10565683068669107
619	"[[ 2]
 [ 8]
 [11]
 [13]]"	18072.12	9.9610468009022e-05	0.10555892776722602
620	"[[ 2]
 [ 8]
 [11]]"	13271.09	9.9610468009022e-05	0.11532963912983885
621	"[[ 2]
 [ 8]
 [12]]"	14007.670000000002	9.9610468009022e-05	0.12909478960662607
622	"[[ 2]
 [ 8]
 [13]]"	14010.380000000001	9.9610468009022e-05	0.13060249456638798
623	"[[2]
 [8]]"	9221.08	9.9610468009022e-05	0.1581327955199624
624	"[[ 2]
 [ 9]
 [10]
 [11]]"	17922.789999999997	9.9610468009022e-05	0.13301090638522842
625	"[[ 2]
 [ 9]
 [10]
 [12]]"	18034.87	9.9610468009022e-05	0.10620508703569541
626	"[[ 2]
 [ 9]
 [10]
 [13]]"	18082.010000000002	9.9610468009022e-05	0.10794775900217345
627	"[[ 2]
 [ 9]
 [10]]"	13298.61	9.9610468009022e-05	0.12057723561316598
628	"[[ 2]
 [ 9]
 [11]
 [12]]"	18291.07	9.9610468009022e-05	0.10927923870689824
629	"[[ 2]
 [ 9]
 [11]
 [13]]"	18301.69	9.9610468009022e-05	0.10924007753911222
630	"[[ 2]
 [ 9]
 [11]]"	13498.650000000001	9.9610468009022e-05	0.12132129780110043
631	"[[ 2]
 [ 9]
 [12]]"	14194.41	9.9610468009022e-05	0.132325585948973
632	"[[ 2]
 [ 9]
 [13]]"	14219.169999999998	9.9610468009022e-05	0.1354976405396409
633	"[[2]
 [9]]"	9420.61	9.9610468009022e-05	0.16772728162753814
634	"[[ 2]
 [10]
 [11]
 [12]]"	18427.63	9.9610468009022e-05	0.1376515047678722
635	"[[ 2]
 [10]
 [11]
 [13]]"	18502.45	9.9610468009022e-05	0.14560122182843493
636	"[[ 2]
 [10]
 [11]]"	13949.2	9.9610468009022e-05	0.19300581543341622
637	"[[ 2]
 [10]
 [12]]"	13837.739999999998	9.9610468009022e-05	0.1321689412778289
638	"[[ 2]
 [10]
 [13]]"	13891.0	9.9610468009022e-05	0.13837598637191362
639	"[[ 2]
 [10]]"	9132.91	9.9610468009022e-05	0.1740518102249809
640	"[[ 2]
 [11]
 [12]]"	14043.07	9.9610468009022e-05	0.134009516163772
641	"[[ 2]
 [11]
 [13]]"	14091.98	9.9610468009022e-05	0.13990327191556853
642	"[[ 2]
 [11]]"	9284.29	9.9610468009022e-05	0.17317068394979537
643	"[[ 2]
 [12]
 [13]]"	14972.219999999998	9.9610468009022e-05	0.1614614947817744
644	"[[ 2]
 [12]]"	9904.5	9.9610468009022e-05	0.16929372833897907
645	"[[ 2]
 [13]]"	9898.44	9.9610468009022e-05	0.17998472714456346
646	[[2]]	5028.1	9.9610468009022e-05	0.25589865089776975
647	"[[3]
 [4]
 [6]
 [8]]"	18417.61	9.9610468009022e-05	0.12316187268704352
648	"[[3]
 [4]
 [6]
 [9]]"	18677.710000000003	9.9610468009022e-05	0.12868359734487284
649	"[[ 3]
 [ 4]
 [ 6]
 [10]]"	18254.68	9.9610468009022e-05	0.12419964363337314
650	"[[ 3]
 [ 4]
 [ 6]
 [11]]"	18504.36	9.9610468009022e-05	0.12727379530457597
651	"[[3]
 [4]
 [6]]"	14349.15	9.9610468009022e-05	0.1544124845802902
652	"[[3]
 [4]
 [7]
 [8]]"	18543.27	9.9610468009022e-05	0.12676470012335767
653	"[[3]
 [4]
 [7]
 [9]]"	18775.35	9.9610468009022e-05	0.1308178809892111
654	"[[ 3]
 [ 4]
 [ 7]
 [10]]"	18390.77	9.9610468009022e-05	0.12870317792876584
655	"[[ 3]
 [ 4]
 [ 7]
 [11]]"	18611.33	9.9610468009022e-05	0.13040668872745786
656	"[[3]
 [4]
 [7]]"	14432.310000000001	9.9610468009022e-05	0.16083491609719802
657	"[[3]
 [4]
 [8]
 [9]]"	18420.44	9.9610468009022e-05	0.13628086389536137
658	"[[ 3]
 [ 4]
 [ 8]
 [10]]"	17656.84	9.9610468009022e-05	0.10900511053239607
659	"[[ 3]
 [ 4]
 [ 8]
 [11]]"	17913.77	9.9610468009022e-05	0.11194219811634783
660	"[[3]
 [4]
 [8]]"	13849.0	9.9610468009022e-05	0.14260539249280413
661	"[[ 3]
 [ 4]
 [ 9]
 [10]]"	17907.47	9.9610468009022e-05	0.11411564292847212
662	"[[ 3]
 [ 4]
 [ 9]
 [11]]"	18145.84	9.9610468009022e-05	0.11695482759295882
663	"[[3]
 [4]
 [9]]"	14052.6	9.9610468009022e-05	0.14861663174795872
664	"[[ 3]
 [ 4]
 [10]
 [11]]"	18364.760000000002	9.9610468009022e-05	0.15983630631865442
665	"[[ 3]
 [ 4]
 [10]]"	13716.279999999999	9.9610468009022e-05	0.15028098137886473
666	"[[ 3]
 [ 4]
 [11]]"	13897.17	9.9610468009022e-05	0.15037888429832977
667	"[[ 3]
 [ 4]
 [12]]"	14556.59	9.9610468009022e-05	0.1539033893990719
668	"[[ 3]
 [ 4]
 [13]]"	14586.030000000002	9.9610468009022e-05	0.16197058996299268
669	"[[3]
 [4]]"	9737.39	9.9610468009022e-05	0.20984511758140628
670	"[[3]
 [5]
 [6]
 [8]]"	18539.27	9.9610468009022e-05	0.12167374831117464
671	"[[3]
 [5]
 [6]
 [9]]"	18764.76	9.9610468009022e-05	0.12506118932466567
672	"[[ 3]
 [ 5]
 [ 6]
 [10]]"	18421.57	9.9610468009022e-05	0.12535489808306083
673	"[[ 3]
 [ 5]
 [ 6]
 [11]]"	18654.489999999998	9.9610468009022e-05	0.12727379530457597
674	"[[3]
 [5]
 [6]]"	14449.02	9.9610468009022e-05	0.15298310195610032
675	"[[3]
 [5]
 [7]
 [8]]"	18659.920000000002	9.9610468009022e-05	0.125589865089777
676	"[[3]
 [5]
 [7]
 [9]]"	18867.269999999997	9.9610468009022e-05	0.12748918172739912
677	"[[ 3]
 [ 5]
 [ 7]
 [10]]"	18548.36	9.9610468009022e-05	0.13021088288852772
678	"[[ 3]
 [ 5]
 [ 7]
 [11]]"	18727.45	9.9610468009022e-05	0.12874233909655186
679	"[[3]
 [5]
 [7]]"	14516.64	9.9610468009022e-05	0.15734957216424195
680	"[[3]
 [5]
 [8]
 [9]]"	18571.43	9.9610468009022e-05	0.1374948600967281
681	"[[ 3]
 [ 5]
 [ 8]
 [10]]"	17809.23	9.9610468009022e-05	0.1080456619216385
682	"[[ 3]
 [ 5]
 [ 8]
 [11]]"	18037.25	9.9610468009022e-05	0.10996455914315365
683	"[[3]
 [5]
 [8]]"	13965.48	9.9610468009022e-05	0.14166552446593958
684	"[[ 3]
 [ 5]
 [ 9]
 [10]]"	18042.91	9.9610468009022e-05	0.11344990307610973
685	"[[ 3]
 [ 5]
 [ 9]
 [11]]"	18276.589999999997	9.9610468009022e-05	0.11505551095533668
686	"[[3]
 [5]
 [9]]"	14174.33	9.9610468009022e-05	0.14763760255330813
687	"[[ 3]
 [ 5]
 [10]
 [11]]"	18554.17	9.9610468009022e-05	0.1673356699496779
688	"[[ 3]
 [ 5]
 [10]]"	13833.48	9.9610468009022e-05	0.15186700867419867
689	"[[ 3]
 [ 5]
 [11]]"	14011.11	9.9610468009022e-05	0.15057469013725988
690	"[[ 3]
 [ 5]
 [12]]"	14682.150000000001	9.9610468009022e-05	0.15447122633196922
691	"[[ 3]
 [ 5]
 [13]]"	14711.8	9.9610468009022e-05	0.16377200368114977
692	"[[3]
 [5]]"	9818.439999999999	9.9610468009022e-05	0.21321297801100428
693	"[[3]
 [6]
 [7]
 [8]
 [9]]"	23192.480000000003	9.9610468009022e-05	0.11544712263319692
694	"[[ 3]
 [ 6]
 [ 7]
 [ 8]
 [10]]"	22570.17	9.9610468009022e-05	0.10050713712282901
695	"[[ 3]
 [ 6]
 [ 7]
 [ 8]
 [11]]"	22789.489999999998	9.9610468009022e-05	0.10156448865305163
696	"[[3]
 [6]
 [7]
 [8]]"	18689.89	9.9610468009022e-05	0.11955904525072937
697	"[[ 3]
 [ 6]
 [ 7]
 [ 9]
 [10]]"	22857.0	9.9610468009022e-05	0.10597012002897926
698	"[[ 3]
 [ 6]
 [ 7]
 [ 9]
 [11]]"	23077.29	9.9610468009022e-05	0.10651837637798359
699	"[[3]
 [6]
 [7]
 [9]]"	18909.93	9.9610468009022e-05	0.122261165827965
700	"[[ 3]
 [ 6]
 [ 7]
 [10]
 [11]]"	23175.860000000004	9.9610468009022e-05	0.13077871982142508
701	"[[ 3]
 [ 6]
 [ 7]
 [10]]"	18626.62	9.9610468009022e-05	0.12619686319046033
702	"[[ 3]
 [ 6]
 [ 7]
 [11]]"	18882.379999999997	9.9610468009022e-05	0.1298388517945605
703	"[[3]
 [6]
 [7]]"	14656.94	9.9610468009022e-05	0.15353135830510467
704	"[[ 3]
 [ 6]
 [ 8]
 [ 9]
 [10]]"	22118.52	9.9610468009022e-05	0.09355602984080985
705	"[[ 3]
 [ 6]
 [ 8]
 [ 9]
 [11]]"	22407.699999999997	9.9610468009022e-05	0.09708053494155196
706	"[[3]
 [6]
 [8]
 [9]]"	18408.53	9.9610468009022e-05	0.1192653364923342
707	"[[ 3]
 [ 6]
 [ 8]
 [10]
 [11]]"	22238.479999999996	9.9610468009022e-05	0.10600928119676528
708	"[[ 3]
 [ 6]
 [ 8]
 [10]]"	17736.83	9.9610468009022e-05	0.09946936617649939
709	"[[ 3]
 [ 6]
 [ 8]
 [11]]"	17905.79	9.9610468009022e-05	0.09735466311605412
710	"[[ 3]
 [ 6]
 [ 8]
 [12]]"	18642.03	9.9610468009022e-05	0.11053239607605099
711	"[[ 3]
 [ 6]
 [ 8]
 [13]]"	18675.760000000002	9.9610468009022e-05	0.11145268351902254
712	"[[3]
 [6]
 [8]]"	13834.699999999999	9.9610468009022e-05	0.12094926670713321
713	"[[ 3]
 [ 6]
 [ 9]
 [10]
 [11]]"	22485.06	9.9610468009022e-05	0.11002330089483268
714	"[[ 3]
 [ 6]
 [ 9]
 [10]]"	17985.85	9.9610468009022e-05	0.10313093536449257
715	"[[ 3]
 [ 6]
 [ 9]
 [11]]"	18204.77	9.9610468009022e-05	0.10367919171349689
716	"[[ 3]
 [ 6]
 [ 9]
 [12]]"	18865.77	9.9610468009022e-05	0.11286248555931938
717	"[[ 3]
 [ 6]
 [ 9]
 [13]]"	18881.59	9.9610468009022e-05	0.11311703314992853
718	"[[3]
 [6]
 [9]]"	14043.46	9.9610468009022e-05	0.12290732509643437
719	"[[ 3]
 [ 6]
 [10]
 [11]]"	18437.489999999998	9.9610468009022e-05	0.14311448767402243
720	"[[ 3]
 [ 6]
 [10]
 [12]]"	18515.510000000002	9.9610468009022e-05	0.11239255154588709
721	"[[ 3]
 [ 6]
 [10]
 [13]]"	18543.87	9.9610468009022e-05	0.11403732059290007
722	"[[ 3]
 [ 6]
 [10]]"	13778.509999999998	9.9610468009022e-05	0.12944724011670028
723	"[[ 3]
 [ 6]
 [11]
 [12]]"	18736.41	9.9610468009022e-05	0.11366528949893286
724	"[[ 3]
 [ 6]
 [11]
 [13]]"	18763.45	9.9610468009022e-05	0.11532963912983885
725	"[[ 3]
 [ 6]
 [11]]"	13980.75	9.9610468009022e-05	0.12991717413013257
726	"[[ 3]
 [ 6]
 [12]]"	14506.27	9.9610468009022e-05	0.12815492157976152
727	"[[ 3]
 [ 6]
 [13]]"	14539.259999999998	9.9610468009022e-05	0.1318164907677547
728	"[[3]
 [6]]"	9689.96	9.9610468009022e-05	0.1545887098353273
729	"[[ 3]
 [ 7]
 [ 8]
 [ 9]
 [10]]"	22265.159999999996	9.9610468009022e-05	0.09502457363278573
730	"[[ 3]
 [ 7]
 [ 8]
 [ 9]
 [11]]"	22544.160000000003	9.9610468009022e-05	0.09843159523016977
731	"[[3]
 [7]
 [8]
 [9]]"	18559.09	9.9610468009022e-05	0.12453251355955434
732	"[[ 3]
 [ 7]
 [ 8]
 [10]
 [11]]"	22350.32	9.9610468009022e-05	0.10763446965988525
733	"[[ 3]
 [ 7]
 [ 8]
 [10]]"	17832.6	9.9610468009022e-05	0.09921481858589024
734	"[[ 3]
 [ 7]
 [ 8]
 [11]]"	18048.34	9.9610468009022e-05	0.09972391376710854
735	"[[ 3]
 [ 7]
 [ 8]
 [12]]"	18777.050000000003	9.9610468009022e-05	0.1132345166532866
736	"[[ 3]
 [ 7]
 [ 8]
 [13]]"	18792.190000000002	9.9610468009022e-05	0.1133911613244307
737	"[[3]
 [7]
 [8]]"	13937.34	9.9610468009022e-05	0.1231031309353645
738	"[[ 3]
 [ 7]
 [ 9]
 [10]
 [11]]"	22635.65	9.9610468009022e-05	0.11425270701572321
739	"[[ 3]
 [ 7]
 [ 9]
 [10]]"	18093.239999999998	9.9610468009022e-05	0.10391415872021303
740	"[[ 3]
 [ 7]
 [ 9]
 [11]]"	18295.45	9.9610468009022e-05	0.10350296645845979
741	"[[ 3]
 [ 7]
 [ 9]
 [12]]"	18983.61	9.9610468009022e-05	0.11489886628419259
742	"[[ 3]
 [ 7]
 [ 9]
 [13]]"	19012.989999999998	9.9610468009022e-05	0.11597579839830824
743	"[[3]
 [7]
 [9]]"	14143.57	9.9610468009022e-05	0.12633392727771142
744	"[[ 3]
 [ 7]
 [10]
 [11]]"	18599.88	9.9610468009022e-05	0.15413835640578802
745	"[[ 3]
 [ 7]
 [10]
 [12]]"	18641.28	9.9610468009022e-05	0.11587789547884318
746	"[[ 3]
 [ 7]
 [10]
 [13]]"	18662.670000000002	9.9610468009022e-05	0.1174247616063911
747	"[[ 3]
 [ 7]
 [10]]"	13902.300000000001	9.9610468009022e-05	0.13780814943901626
748	"[[ 3]
 [ 7]
 [11]
 [12]]"	18871.63	9.9610468009022e-05	0.11793385678760941
749	"[[ 3]
 [ 7]
 [11]
 [13]]"	18863.39	9.9610468009022e-05	0.11693524700906581
750	"[[ 3]
 [ 7]
 [11]]"	14073.829999999998	9.9610468009022e-05	0.13397035499598597
751	"[[ 3]
 [ 7]
 [12]]"	14601.320000000002	9.9610468009022e-05	0.13171858784828963
752	"[[ 3]
 [ 7]
 [13]]"	14640.18	9.9610468009022e-05	0.13594799396918017
753	"[[3]
 [7]]"	9749.900000000001	9.9610468009022e-05	0.16116778602337922
754	"[[ 3]
 [ 8]
 [ 9]
 [10]
 [11]]"	22074.660000000003	9.9610468009022e-05	0.10614634528401637
755	"[[ 3]
 [ 8]
 [ 9]
 [10]]"	17633.2	9.9610468009022e-05	0.10360086937792486
756	"[[ 3]
 [ 8]
 [ 9]
 [11]]"	17916.85	9.9610468009022e-05	0.10828062892835465
757	"[[ 3]
 [ 8]
 [ 9]
 [12]]"	18651.95	9.9610468009022e-05	0.12067513853263104
758	"[[ 3]
 [ 8]
 [ 9]
 [13]]"	18726.129999999997	9.9610468009022e-05	0.12574650976092108
759	"[[3]
 [8]
 [9]]"	13988.0	9.9610468009022e-05	0.15082923772786905
760	"[[ 3]
 [ 8]
 [10]
 [11]]"	17817.28	9.9610468009022e-05	0.12533531749916782
761	"[[ 3]
 [ 8]
 [10]
 [12]]"	17888.339999999997	9.9610468009022e-05	0.09819662822345362
762	"[[ 3]
 [ 8]
 [10]
 [13]]"	17959.93	9.9610468009022e-05	0.09964559143153649
763	"[[ 3]
 [ 8]
 [10]]"	13183.7	9.9610468009022e-05	0.1108848465861252
764	"[[ 3]
 [ 8]
 [11]
 [12]]"	18146.39	9.9610468009022e-05	0.10101623230404731
765	"[[ 3]
 [ 8]
 [11]
 [13]]"	18177.83	9.9610468009022e-05	0.10044839537114997
766	"[[ 3]
 [ 8]
 [11]]"	13374.850000000002	9.9610468009022e-05	0.10986665622368859
767	"[[ 3]
 [ 8]
 [12]]"	14083.869999999999	9.9610468009022e-05	0.12349474261322473
768	"[[ 3]
 [ 8]
 [13]]"	14105.330000000002	9.9610468009022e-05	0.125589865089777
769	"[[3]
 [8]]"	9303.599999999999	9.9610468009022e-05	0.15257190969434709
770	"[[ 3]
 [ 9]
 [10]
 [11]]"	18102.77	9.9610468009022e-05	0.135693446378571
771	"[[ 3]
 [ 9]
 [10]
 [12]]"	18136.03	9.9610468009022e-05	0.10123161872687043
772	"[[ 3]
 [ 9]
 [10]
 [13]]"	18204.19	9.9610468009022e-05	0.10397290047189207
773	"[[ 3]
 [ 9]
 [10]]"	13432.38	9.9610468009022e-05	0.11762056744532122
774	"[[ 3]
 [ 9]
 [11]
 [12]]"	18384.61	9.9610468009022e-05	0.10354212762624582
775	"[[ 3]
 [ 9]
 [11]
 [13]]"	18429.18	9.9610468009022e-05	0.10504983258600771
776	"[[ 3]
 [ 9]
 [11]]"	13625.27	9.9610468009022e-05	0.11701356934463786
777	"[[ 3]
 [ 9]
 [12]]"	14318.85	9.9610468009022e-05	0.1288010808482309
778	"[[ 3]
 [ 9]
 [13]]"	14320.23	9.9610468009022e-05	0.12925143427777017
779	"[[3]
 [9]]"	9479.16	9.9610468009022e-05	0.15836776252667856
780	"[[ 3]
 [10]
 [11]
 [12]]"	18564.129999999997	9.9610468009022e-05	0.1375340212645141
781	"[[ 3]
 [10]
 [11]
 [13]]"	18672.23	9.9610468009022e-05	0.14847956766070763
782	"[[ 3]
 [10]
 [11]]"	14146.66	9.9610468009022e-05	0.20894441072232775
783	"[[ 3]
 [10]
 [12]]"	13961.73	9.9610468009022e-05	0.13028920522409979
784	"[[ 3]
 [10]
 [13]]"	13980.24	9.9610468009022e-05	0.13422490258659514
785	"[[ 3]
 [10]]"	9284.07	9.9610468009022e-05	0.18347007107751953
786	"[[ 3]
 [11]
 [12]]"	14157.800000000001	9.9610468009022e-05	0.13124865383485734
787	"[[ 3]
 [11]
 [13]]"	14182.86	9.9610468009022e-05	0.13461651426445537
788	"[[ 3]
 [11]]"	9391.32	9.9610468009022e-05	0.1745413248223062
789	"[[ 3]
 [12]
 [13]]"	15074.419999999998	9.9610468009022e-05	0.15883769654011082
790	"[[ 3]
 [12]]"	9966.470000000001	9.9610468009022e-05	0.16259716864756907
791	"[[ 3]
 [13]]"	9956.380000000001	9.9610468009022e-05	0.1718196236611776
792	[[3]]	5032.16	9.9610468009022e-05	0.25589865089776975
793	"[[4]
 [5]
 [6]]"	14446.93	9.9610468009022e-05	0.15973840339918938
